name,tic,ra_deg,dec_deg,tmag,depth_ppm,duration_h,t0_bjd,disposition,toi_rowupdate,score,rationale,rank
TOI-2798.01,160347548,91.437408,-33.187516,12.8054,14090.0,4.436,2459221.167853,PC,2024-08-22 10:08:01,8153.174957077909,"depth 14090 ppm, duration 4.44 h, Tmag 12.81 → score 8153",627
TOI-2940.01,5224772,142.330001,-37.471567,13.487,23020.0,3.113,2459301.079391,PC,2024-08-22 10:08:01,8152.576442177513,"depth 23020 ppm, duration 3.11 h, Tmag 13.49 → score 8153",628
TOI-6947.01,457039843,105.364062,16.369192,11.9687,9263.0,4.73,2460274.152856,PC,2025-02-02 12:03:02,8136.586287143419,"depth 9263 ppm, duration 4.73 h, Tmag 11.97 → score 8137",629
TOI-7564.01,318756174,112.019781,1.082067,11.9468,11218.871336,3.1523557,2460683.322858,PC,2026-07-17 12:03:25,8126.560542916341,"depth 11219 ppm, duration 3.15 h, Tmag 11.95 → score 8127",630
TOI-170.01,394698182,54.989595,-83.088518,11.9692,12280.0,2.685,2459387.008657,PC,2022-10-17 16:02:02,8125.133620451747,"depth 12280 ppm, duration 2.69 h, Tmag 11.97 → score 8125",631
TOI-5176.01,437054764,135.019493,13.273706,14.6831,37499.7343542,3.5018936,2459553.71434,PC,2026-07-17 12:03:25,8120.067968512294,"depth 37500 ppm, duration 3.50 h, Tmag 14.68 → score 8120",632
TOI-2862.01,231937059,93.577763,-42.883675,13.0436,16360.0,4.063,2459243.08619,PC,2025-01-23 12:03:27,8118.70405152278,"depth 16360 ppm, duration 4.06 h, Tmag 13.04 → score 8119",633
TOI-3691.01,240959810,18.773067,53.117687,12.6772,15431.0,3.244,2459904.568451,PC,2025-10-25 12:03:57,8100.176722418465,"depth 15431 ppm, duration 3.24 h, Tmag 12.68 → score 8100",634
TOI-2624.01,349410350,110.358754,-61.318059,13.4354,25787.482501,2.3325824,2459964.874737,PC,2026-07-23 10:08:01,8095.57020757663,"depth 25787 ppm, duration 2.33 h, Tmag 13.44 → score 8096",635
TOI-5723.01,235901733,289.508854,80.531857,12.8857,12283.6633675,6.1836278,2459413.809229,PC,2023-06-13 16:02:07,8087.412158971928,"depth 12284 ppm, duration 6.18 h, Tmag 12.89 → score 8087",636
TOI-4714.01,251111783,94.936966,-5.719195,13.2837,20760.0,3.114,2459219.562126,PC,2024-08-22 10:08:01,8075.076647633605,"depth 20760 ppm, duration 3.11 h, Tmag 13.28 → score 8075",637
TOI-5858.01,256046749,299.798591,23.055057,12.3224,13510.0,3.03,2459778.065425,PC,2025-07-22 12:04:25,8070.429782982152,"depth 13510 ppm, duration 3.03 h, Tmag 12.32 → score 8070",638
TOI-3646.01,445407434,14.672609,57.590065,13.3858,24110.0,2.523,2459908.958083,PC,2024-08-22 10:08:01,8053.707186217539,"depth 24110 ppm, duration 2.52 h, Tmag 13.39 → score 8054",639
TOI-3939.01,366115856,356.708389,66.860805,13.2129,25278.0,1.957,2459908.695489,PC,2024-10-06 12:02:45,8053.007848154691,"depth 25278 ppm, duration 1.96 h, Tmag 13.21 → score 8053",640
TOI-131.01,235037761,353.828713,-64.561917,9.8567,6114.0,1.513,2460173.338551,APC,2023-11-15 16:02:02,8033.5018568289315,"depth 6114 ppm, duration 1.51 h, Tmag 9.86 → score 8034",641
TOI-3374.01,131025778,117.265588,-36.677812,13.0959,18470.0,3.275,2459251.491473,PC,2026-02-06 12:03:31,8033.2733972280885,"depth 18470 ppm, duration 3.27 h, Tmag 13.10 → score 8033",642
TOI-3509.01,244912396,302.196738,25.453674,13.0815,15900.0,4.36,2459773.020297,PC,2025-09-13 12:03:34,8032.308291305471,"depth 15900 ppm, duration 4.36 h, Tmag 13.08 → score 8032",643
TOI-2679.01,323295908,52.733981,-39.613572,12.4453,14520.0,2.906,2459169.162947,PC,2024-08-22 10:08:01,8027.02140997678,"depth 14520 ppm, duration 2.91 h, Tmag 12.45 → score 8027",644
TOI-4735.01,280292434,100.89956,-5.551933,12.922,21620.0,2.031,2459221.109539,PC,2024-08-22 10:08:01,8022.517097270102,"depth 21620 ppm, duration 2.03 h, Tmag 12.92 → score 8023",645
TOI-7235.01,20607624,284.371343,34.898216,10.84,8323.0,2.014,2460531.032727,PC,2025-08-11 12:03:48,8022.4981892198175,"depth 8323 ppm, duration 2.01 h, Tmag 10.84 → score 8022",646
TOI-1825.01,229750058,280.679168,66.303112,11.7204,10610.0,2.788,2459752.123396,PC,2023-03-15 10:10:02,8021.98357841949,"depth 10610 ppm, duration 2.79 h, Tmag 11.72 → score 8022",647
TOI-3730.01,417844678,64.230918,36.924112,13.1507,15551.1793793,4.8434159,2459910.634543,PC,2024-09-07 10:08:02,8020.458803862407,"depth 15551 ppm, duration 4.84 h, Tmag 13.15 → score 8020",648
TOI-5552.01,3224605,82.384951,33.246886,11.9901,9472.1638799,4.4802105,2459483.003266,PC,2024-11-18 16:02:01,8018.228215837285,"depth 9472 ppm, duration 4.48 h, Tmag 11.99 → score 8018",649
TOI-2751.01,231157209,100.613362,6.816715,13.4603,24880.0,2.511,2459219.086064,PC,2024-08-22 10:08:01,8011.498069512704,"depth 24880 ppm, duration 2.51 h, Tmag 13.46 → score 8011",650
TOI-3458.01,340228388,201.340644,-71.012028,12.6553,18990.0,2.05,2459354.400233,PC,2024-08-22 10:08:01,8004.641667919725,"depth 18990 ppm, duration 2.05 h, Tmag 12.66 → score 8005",651
TOI-6050.01,339207264,84.398599,64.981529,11.2873,6502.5514222,4.955098,2459912.799879,PC,2026-08-27 12:03:39,8001.1040717600135,"depth 6503 ppm, duration 4.96 h, Tmag 11.29 → score 8001",652
TOI-4293.01,101696403,302.978454,-49.001569,12.6211,17740.0,2.273,2459059.497032,PC,2024-08-22 10:08:01,7998.956469565352,"depth 17740 ppm, duration 2.27 h, Tmag 12.62 → score 7999",653
TOI-880.01,34077285,94.164473,-13.987337,9.2563,3510.0,2.608,2459224.830978,PC,2024-09-09 10:08:01,7983.639348772139,"depth 3510 ppm, duration 2.61 h, Tmag 9.26 → score 7984",654
TOI-1845.01,272758199,237.317086,71.442944,12.889,18701.4218317,2.6047415,2459666.132177,PC,2023-05-19 16:02:01,7979.15572535403,"depth 18701 ppm, duration 2.60 h, Tmag 12.89 → score 7979",655
TOI-3017.01,122418622,133.702194,-55.479525,12.5422,14090.0,3.333,2459300.699564,PC,2025-05-08 12:03:13,7977.901132515896,"depth 14090 ppm, duration 3.33 h, Tmag 12.54 → score 7978",656
TOI-7669.01,148273668,101.48512,-38.310604,13.081,19118.592596,2.965336,2460696.324979,PC,2026-01-17 12:03:47,7966.964349962803,"depth 19119 ppm, duration 2.97 h, Tmag 13.08 → score 7967",657
TOI-3006.01,386161311,139.204348,-54.047081,11.9644,12840.0,2.349,2459989.197536,PC,2024-08-22 10:08:01,7963.913460163953,"depth 12840 ppm, duration 2.35 h, Tmag 11.96 → score 7964",658
TOI-6449.01,168936945,125.930455,-5.189496,14.9728,67496.0,1.354,2459984.192328,PC,2024-08-22 10:08:01,7952.933815768956,"depth 67496 ppm, duration 1.35 h, Tmag 14.97 → score 7953",659
TOI-4751.01,291580615,105.842099,1.681222,12.097,10790.0,3.747,2459227.341639,PC,2024-08-22 10:08:01,7951.760503838003,"depth 10790 ppm, duration 3.75 h, Tmag 12.10 → score 7952",660
TOI-6121.01,165682741,316.927293,40.450561,11.5823,9377.0,3.088,2459845.747089,PC,2024-11-13 12:03:28,7951.380965950183,"depth 9377 ppm, duration 3.09 h, Tmag 11.58 → score 7951",661
TOI-3154.01,465176038,162.663087,-60.847019,12.802,13745.2980794,4.414595,2460014.877238,PC,2026-06-11 12:03:27,7946.93381175802,"depth 13745 ppm, duration 4.41 h, Tmag 12.80 → score 7947",662
TOI-4160.01,441580526,111.741144,72.229339,12.2319,12220.1525687,3.2966866,2459598.996838,PC,2024-09-06 10:08:02,7938.445353244947,"depth 12220 ppm, duration 3.30 h, Tmag 12.23 → score 7938",663
TOI-4814.01,32004914,116.816244,-7.66526,13.0015,20790.0,2.302,2459246.539025,PC,2024-08-22 10:08:01,7917.847793840008,"depth 20790 ppm, duration 2.30 h, Tmag 13.00 → score 7918",664
TOI-3294.01,464280516,279.640407,-62.301798,11.481,10050.0,2.425,2458680.360821,PC,2024-08-22 10:08:01,7912.64958473143,"depth 10050 ppm, duration 2.42 h, Tmag 11.48 → score 7913",665
TOI-2799.01,156887426,99.011337,-45.280583,13.1811,23180.0,2.178,2459227.328418,PC,2024-08-22 10:08:01,7905.373058723732,"depth 23180 ppm, duration 2.18 h, Tmag 13.18 → score 7905",666
TOI-3403.01,133107143,120.538954,-41.205439,12.0894,10721.0265817,3.7193393,2459968.985157,PC,2024-09-10 10:08:02,7899.312087166382,"depth 10721 ppm, duration 3.72 h, Tmag 12.09 → score 7899",667
TOI-777.01,334305570,183.118731,-49.00774,9.3712,2683.1006768,4.850157,2458575.779958,PC,2024-09-19 10:08:01,7893.595494484713,"depth 2683 ppm, duration 4.85 h, Tmag 9.37 → score 7894",668
TOI-7239.01,383364626,311.779447,6.086982,10.88,6518.0,3.298,2460524.13603,PC,2025-09-12 12:03:35,7892.955999732666,"depth 6518 ppm, duration 3.30 h, Tmag 10.88 → score 7893",669
TOI-6294.01,434813314,345.824668,60.311149,12.4533,14044.0,3.019,2459893.51801,PC,2025-07-22 12:04:25,7884.286136441774,"depth 14044 ppm, duration 3.02 h, Tmag 12.45 → score 7884",670
TOI-7425.01,285592400,13.132258,64.334238,12.0637,13655.0,2.23,2460633.587611,PC,2025-10-31 12:04:28,7883.228880721785,"depth 13655 ppm, duration 2.23 h, Tmag 12.06 → score 7883",671
TOI-3966.01,262880826,225.380859,38.533274,12.0753,12060.0,2.886,2459684.28561,APC,2024-08-22 10:08:01,7878.353637397644,"depth 12060 ppm, duration 2.89 h, Tmag 12.08 → score 7878",672
TOI-1553.01,327341626,24.690503,42.677739,10.3478,6171.0,2.244,2460633.005956,APC,2026-09-18 16:00:01,7876.022945370176,"depth 6171 ppm, duration 2.24 h, Tmag 10.35 → score 7876",673
TOI-5341.01,90669930,53.494348,32.118772,13.3053,22490.0,2.57,2459513.930501,PC,2024-08-22 10:08:01,7868.573702943011,"depth 22490 ppm, duration 2.57 h, Tmag 13.31 → score 7869",674
TOI-7403.01,173706852,349.101843,42.095481,13.0102,18151.0,2.991,2460604.194642,PC,2025-11-12 12:04:51,7848.176533222281,"depth 18151 ppm, duration 2.99 h, Tmag 13.01 → score 7848",675
TOI-4059.01,229605891,274.182772,76.890911,13.084,23020.0,1.988,2459768.585993,PC,2025-09-09 12:04:04,7843.565169857576,"depth 23020 ppm, duration 1.99 h, Tmag 13.08 → score 7844",676
TOI-2531.01,262843259,52.531218,-60.875623,12.4329,13497.6071224,3.168587,2460158.3149,PC,2024-11-01 12:03:14,7836.273782914351,"depth 13498 ppm, duration 3.17 h, Tmag 12.43 → score 7836",677
TOI-3775.01,68850908,107.082369,34.674445,13.1657,18740.0,3.225,2459598.37887,PC,2024-08-22 10:08:01,7832.392556943205,"depth 18740 ppm, duration 3.23 h, Tmag 13.17 → score 7832",678
TOI-2761.01,96736412,104.823819,-31.38747,13.2221,17560.0,3.861,2459219.398202,PC,2024-08-22 10:08:01,7824.460678854218,"depth 17560 ppm, duration 3.86 h, Tmag 13.22 → score 7824",679
TOI-6761.01,234540647,251.015114,-47.714009,12.3837,11142.0,4.425,2460117.006376,PC,2025-10-16 12:03:52,7819.514541941236,"depth 11142 ppm, duration 4.42 h, Tmag 12.38 → score 7820",680
TOI-6252.01,307734818,171.596707,28.058028,13.7607,33127.0,1.779,2459661.706445,PC,2025-01-01 12:03:18,7818.6195617141875,"depth 33127 ppm, duration 1.78 h, Tmag 13.76 → score 7819",681
TOI-171.01,309257814,124.269428,-63.213403,11.6626,12167.5309178,1.9048913,2458570.408133,PC,2025-01-14 16:02:02,7809.398013209999,"depth 12168 ppm, duration 1.90 h, Tmag 11.66 → score 7809",682
TOI-7242.01,426122272,287.714735,34.80428,12.371,13226.0,3.088,2460530.42933,PC,2025-09-19 12:04:41,7799.507215782303,"depth 13226 ppm, duration 3.09 h, Tmag 12.37 → score 7800",683
TOI-7584.01,57047535,127.674499,-35.153406,11.7387,9017.6138138,3.7087607,2460739.851313,PC,2026-09-14 12:04:52,7797.691308226248,"depth 9018 ppm, duration 3.71 h, Tmag 11.74 → score 7798",684
TOI-853.01,138727432,32.914289,-37.892988,10.7598,5090.0,4.725,2459139.838276,PC,2025-11-03 12:04:09,7797.559345470709,"depth 5090 ppm, duration 4.72 h, Tmag 10.76 → score 7798",685
TOI-7614.01,132766482,119.96336,-38.12755,14.525,24716.6949884,6.4006849,2460697.576014,PC,2025-11-21 12:03:40,7782.222118424971,"depth 24717 ppm, duration 6.40 h, Tmag 14.53 → score 7782",686
TOI-6869.01,28872266,49.593526,24.277814,14.2212,28404.0,3.659,2459466.023416,PC,2024-08-22 10:08:01,7777.154178346796,"depth 28404 ppm, duration 3.66 h, Tmag 14.22 → score 7777",687
TOI-6154.01,301986302,356.545953,17.020672,12.8213,22440.0,1.614,2459850.43416,PC,2024-08-22 10:08:01,7775.254580528323,"depth 22440 ppm, duration 1.61 h, Tmag 12.82 → score 7775",688
TOI-4660.01,435259601,51.999785,12.523415,13.2616,26050.0,1.796,2459523.062741,PC,2025-10-31 12:04:28,7773.934798549679,"depth 26050 ppm, duration 1.80 h, Tmag 13.26 → score 7774",689
TOI-7522.01,459021929,60.689552,63.608864,14.2244,36253.1454935,2.2507397,2460660.562041,PC,2026-07-21 12:03:42,7773.709901839329,"depth 36253 ppm, duration 2.25 h, Tmag 14.22 → score 7774",690
TOI-572.01,289535142,131.524924,-13.20287,12.54,14693.7520628,2.895948,2459229.624094,APC,2021-10-29 12:59:15,7762.973204565224,"depth 14694 ppm, duration 2.90 h, Tmag 12.54 → score 7763",691
TOI-1974.01,295562522,171.378387,-67.778575,10.5833,7830.0,1.675,2459354.324182,APC,2022-10-05 10:10:01,7746.564972014206,"depth 7830 ppm, duration 1.68 h, Tmag 10.58 → score 7747",692
TOI-7705.01,70514245,32.718245,-34.908407,12.8588,20129.9319902,2.0598956,2460933.871822,PC,2026-03-06 12:03:41,7744.70558275238,"depth 20130 ppm, duration 2.06 h, Tmag 12.86 → score 7745",693
TOI-2877.01,348477542,121.311321,-16.595309,13.0814,18130.0,3.111,2459248.400362,PC,2024-08-22 10:08:01,7736.9147158813,"depth 18130 ppm, duration 3.11 h, Tmag 13.08 → score 7737",694
TOI-6751.01,381448973,257.381418,-47.403434,12.6752,14460.0,3.363,2460117.399031,PC,2025-11-15 12:04:02,7735.559422615489,"depth 14460 ppm, duration 3.36 h, Tmag 12.68 → score 7736",695
TOI-6527.01,437774844,141.611472,-59.673478,14.7698,49190.0,2.0,2460037.607112,PC,2024-08-22 10:08:01,7734.4924594852355,"depth 49190 ppm, duration 2.00 h, Tmag 14.77 → score 7734",696
TOI-4794.01,95589845,110.483552,-12.565478,12.0465,10030.0,3.914,2459249.835617,PC,2024-08-22 10:08:01,7732.347147934726,"depth 10030 ppm, duration 3.91 h, Tmag 12.05 → score 7732",697
TOI-3210.01,318668441,173.340353,-63.341897,12.7521,17380.0,2.49,2459359.908764,PC,2024-08-22 10:08:01,7721.993747867675,"depth 17380 ppm, duration 2.49 h, Tmag 12.75 → score 7722",698
TOI-7201.01,159893748,269.537642,38.475868,13.129,16049.0,4.132,2460501.339233,PC,2025-04-14 12:03:26,7721.970416534105,"depth 16049 ppm, duration 4.13 h, Tmag 13.13 → score 7722",699
TOI-3432.01,133849258,121.479826,-41.46259,13.7942,22476.4703198,3.8870163,2459969.264588,PC,2024-09-06 10:08:02,7721.404280775443,"depth 22476 ppm, duration 3.89 h, Tmag 13.79 → score 7721",700
TOI-6612.01,76706043,229.294897,-33.969293,11.7332,12787.0,1.797,2460092.286886,PC,2025-10-16 12:03:52,7716.186282312609,"depth 12787 ppm, duration 1.80 h, Tmag 11.73 → score 7716",701
TOI-2383.01,20897611,1.484836,-20.653955,10.459,8607.413644,1.2230703,2460927.102808,APC,2026-03-05 10:08:02,7705.456700851632,"depth 8607 ppm, duration 1.22 h, Tmag 10.46 → score 7705",702
TOI-860.01,321011127,43.546163,-41.514421,11.6704,11200.0,2.202,2459139.444944,PC,2024-09-09 10:08:01,7700.992137488852,"depth 11200 ppm, duration 2.20 h, Tmag 11.67 → score 7701",703
TOI-6790.01,129458276,304.401827,-47.09656,12.6118,13335.0,3.689,2460140.927713,PC,2025-07-22 12:04:25,7692.851474898963,"depth 13335 ppm, duration 3.69 h, Tmag 12.61 → score 7693",704
TOI-4728.01,270716565,104.856724,9.377591,13.2415,26720.0,1.639,2459223.951267,PC,2024-08-22 10:08:01,7688.222271698024,"depth 26720 ppm, duration 1.64 h, Tmag 13.24 → score 7688",705
TOI-1425.01,350132371,329.091358,68.998035,9.25755,5232.5866634,1.0892782,2458739.132423,APC,2026-09-18 16:00:01,7687.335509066393,"depth 5233 ppm, duration 1.09 h, Tmag 9.26 → score 7687",706
TOI-7437.01,73692250,40.081778,35.410409,13.9856,50028.0,0.927,2460630.908505,PC,2025-11-11 12:05:36,7684.807767205596,"depth 50028 ppm, duration 0.93 h, Tmag 13.99 → score 7685",707
TOI-6463.01,180989820,130.256986,-40.584789,11.2854,4750.3264569,8.5309023,2459992.239565,PC,2023-05-19 12:02:40,7676.105602193568,"depth 4750 ppm, duration 8.53 h, Tmag 11.29 → score 7676",708
TOI-3131.01,2876,218.820321,-25.055977,13.1643,21660.0,2.31,2459357.047021,PC,2024-08-22 10:08:01,7666.628905562393,"depth 21660 ppm, duration 2.31 h, Tmag 13.16 → score 7667",709
TOI-6123.01,91101364,349.786653,25.985949,13.1618,15664.0,4.406,2459852.086372,PC,2026-08-05 12:05:27,7665.931263994249,"depth 15664 ppm, duration 4.41 h, Tmag 13.16 → score 7666",710
TOI-6135.01,100909102,347.979723,33.047612,12.0052,10899.0,3.129,2459852.086444,PC,2024-09-20 12:02:42,7656.837569380848,"depth 10899 ppm, duration 3.13 h, Tmag 12.01 → score 7657",711
TOI-3583.01,289895191,315.8822,48.687895,12.066,8285.7164803,5.702662,2460369.887951,PC,2024-09-07 10:08:02,7641.32874541054,"depth 8286 ppm, duration 5.70 h, Tmag 12.07 → score 7641",712
TOI-6366.01,279851358,53.29481,61.342927,10.9113,6252.0,3.457,2459932.031487,APC,2025-01-03 12:02:58,7640.269168064552,"depth 6252 ppm, duration 3.46 h, Tmag 10.91 → score 7640",713
TOI-2401.01,11521555,146.44726,-25.457737,9.0982,2639.0,3.651,2460012.073961,PC,2024-04-10 12:02:50,7638.451170332171,"depth 2639 ppm, duration 3.65 h, Tmag 9.10 → score 7638",714
TOI-7001.01,85113291,275.44055,28.467918,14.5962,46329.0,1.873,2460317.2434,PC,2026-06-21 12:05:01,7636.27948189438,"depth 46329 ppm, duration 1.87 h, Tmag 14.60 → score 7636",715
TOI-1755.01,356978132,273.781707,56.878102,9.90051,4526.8282949,2.5961923,2458718.901711,APC,2026-09-18 16:00:01,7635.90383844743,"depth 4527 ppm, duration 2.60 h, Tmag 9.90 → score 7636",716
TOI-6132.01,188800346,308.802933,47.911668,13.4411,18261.0,4.153,2459835.100347,PC,2024-08-22 10:08:01,7629.314570721136,"depth 18261 ppm, duration 4.15 h, Tmag 13.44 → score 7629",717
TOI-7331.01,160512852,323.021492,35.245848,13.1678,23249.0,1.99,2460573.21256,PC,2025-08-11 12:03:48,7625.543725447566,"depth 23249 ppm, duration 1.99 h, Tmag 13.17 → score 7626",718
TOI-6441.01,422031406,122.322337,-16.737405,12.5605,15309.0,2.621,2459981.657715,PC,2024-08-22 10:08:01,7622.19988459115,"depth 15309 ppm, duration 2.62 h, Tmag 12.56 → score 7622",719
TOI-3523.01,417047499,304.283458,42.906534,12.1042,10800.0,3.457,2459444.920543,PC,2026-07-17 12:03:25,7619.622319227074,"depth 10800 ppm, duration 3.46 h, Tmag 12.10 → score 7620",720
TOI-3829.01,801354155,137.421232,31.292423,12.3722,13530.0,2.819,2459632.099977,PC,2024-08-22 10:08:01,7619.129137336552,"depth 13530 ppm, duration 2.82 h, Tmag 12.37 → score 7619",721
TOI-3079.01,441444262,145.306301,-54.34913,13.6374,20634.2990944,3.8785674,2459989.066665,PC,2024-09-10 10:08:02,7611.064331359462,"depth 20634 ppm, duration 3.88 h, Tmag 13.64 → score 7611",722
TOI-4885.01,72504752,187.712917,-44.618489,13.3328,14590.0,5.859,2459321.242029,PC,2024-08-22 10:08:01,7610.39223982975,"depth 14590 ppm, duration 5.86 h, Tmag 13.33 → score 7610",723
TOI-1032.01,146589986,159.221506,-42.541639,9.7611,3491.8232968,3.8087395,2459283.828685,PC,2024-01-17 10:08:02,7607.165997095652,"depth 3492 ppm, duration 3.81 h, Tmag 9.76 → score 7607",724
TOI-4387.01,33350443,266.746645,-47.208394,10.8267,4495.4158742,6.1241184,2459364.141922,PC,2024-06-27 12:03:01,7602.416591724638,"depth 4495 ppm, duration 6.12 h, Tmag 10.83 → score 7602",725
TOI-4072.01,85459171,257.735006,36.452877,13.3802,19090.0,3.556,2459005.303452,PC,2024-08-22 10:08:01,7590.0878842706325,"depth 19090 ppm, duration 3.56 h, Tmag 13.38 → score 7590",726
TOI-6532.01,72542131,151.681083,-39.710775,12.4974,14590.0,2.699,2460037.030104,PC,2025-12-27 12:03:41,7588.863375568746,"depth 14590 ppm, duration 2.70 h, Tmag 12.50 → score 7589",727
TOI-2359.01,436102447,83.818664,6.587708,11.0331,4550.0,7.191,2458486.39266,PC,2021-10-29 12:59:15,7582.03947210442,"depth 4550 ppm, duration 7.19 h, Tmag 11.03 → score 7582",728
TOI-3045.01,344568128,156.217054,-69.29013,11.8172,9320.0,3.528,2459356.117814,PC,2025-05-17 12:03:19,7581.239218422385,"depth 9320 ppm, duration 3.53 h, Tmag 11.82 → score 7581",729
TOI-3214.01,312508092,210.678525,-52.863246,11.7696,9030.0,3.594,2459355.374217,PC,2024-08-22 10:08:01,7578.0381394176,"depth 9030 ppm, duration 3.59 h, Tmag 11.77 → score 7578",730
TOI-3850.01,143008050,182.709445,66.952158,12.4645,10870.0,4.696,2459614.177984,PC,2024-08-22 10:08:01,7571.70330995727,"depth 10870 ppm, duration 4.70 h, Tmag 12.46 → score 7572",731
TOI-3041.01,371864043,149.324748,-68.779105,11.2553,7190.0,3.523,2459359.135206,PC,2024-09-01 12:02:56,7570.511298973101,"depth 7190 ppm, duration 3.52 h, Tmag 11.26 → score 7571",732
TOI-3475.01,403507814,230.90908,-76.895744,12.2587,11930.0,3.208,2459383.8426,PC,2024-09-01 12:02:56,7551.22869593018,"depth 11930 ppm, duration 3.21 h, Tmag 12.26 → score 7551",733
TOI-2375.01,164150537,335.74211,30.573268,12.6389,18930.0,1.808,2459850.541356,PC,2026-08-21 12:03:44,7550.397688338485,"depth 18930 ppm, duration 1.81 h, Tmag 12.64 → score 7550",734
TOI-5386.01,202425357,226.106919,60.536232,11.3502,10280.0,1.867,2459610.417802,PC,2025-08-01 10:05:58,7542.6728892327155,"depth 10280 ppm, duration 1.87 h, Tmag 11.35 → score 7543",735
